,pond,start_date,date_time,Productivity (Soluble Protein),id,pHam,pHpm,height,mat_density,wateradded,nutrientsadded,pHadjusted,innoculation,harvested,comments,biomassAMsieve1,biomassAMsieve2,biomassAMsieve3,biomassPMsieve1,biomassPMsieve2,biomassPMsieve3,dryweight,WMPerm2,DMPerm2,WMPerPond,DMPerPond,Sieve1,Sieve2,Sieve3,cal_sieve1,cal_sieve2,cal_sieve3,EC,watertemp,DO,surfacearea,SAcorrection,effectiveSA,dailydiff,netremoval,total
529,600B,2020-12-08 00:00:00,2021-01-07,0.07714200484752659,2581,4.8,5.3,14.5,,No,No,Yes,0.0,0.0,900g NaHCO3 AM,,,,,,,5.05,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
530,600B,2020-12-09 00:00:00,2021-01-08,0.09885734970474237,2582,5.2,5.1,14.5,1431.9,No,No,No,0.0,0.0,,46.2,43.1,44.3,,,,5.05,,,,,1497.5,1369.4,1494.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
531,600B,2020-12-10 00:00:00,2021-01-08,0.11662059001133358,2582,5.2,5.1,14.5,1431.9,No,No,No,0.0,0.0,,46.2,43.1,44.3,,,,5.05,,,,,1497.5,1369.4,1494.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
532,600B,2020-12-11 00:00:00,2021-01-08,0.14035675911120002,2582,5.2,5.1,14.5,1431.9,No,No,No,0.0,0.0,,46.2,43.1,44.3,,,,5.05,,,,,1497.5,1369.4,1494.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
533,600B,2020-12-14 00:00:00,2021-01-11,0.18753618169580172,2583,4.5,5.6,15.0,1463.1,No,No,Yes,0.0,0.0,1500g NaHCO3 AM,48.6,45.3,43.0,,,,4.92,,,,,1649.4,1510.6,1415.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
534,600B,2020-12-14 00:00:00,2021-01-12,0.22343190238114052,2584,4.8,4.7,15.0,,No,No,Yes,22000.0,108000.0,700g NaHCO3 AM,,,,,,,4.92,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
535,600B,2020-12-14 00:00:00,2021-01-13,0.3111667322757244,2585,4.7,5.3,15.0,2177.8,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,60.4,58.2,53.1,,,,4.92,,,,,2387.5,2311.3,2044.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
536,600B,2020-12-15 00:00:00,2021-01-14,0.28894767610168454,2586,4.6,5.3,15.0,,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,,,,,,,4.92,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
537,600B,2020-12-16 00:00:00,2021-01-15,0.25834788121557234,2587,4.6,5.2,15.0,1305.6,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,44.0,43.1,40.2,,,,4.92,,,,,1358.8,1370.0,1241.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
538,600B,2020-12-17 00:00:00,2021-01-15,0.24739034709741325,2587,4.6,5.2,15.0,1305.6,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,44.0,43.1,40.2,,,,4.92,,,,,1358.8,1370.0,1241.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
539,600B,2020-12-18 00:00:00,2021-01-15,0.25595419583226947,2587,4.6,5.2,15.0,1305.6,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,44.0,43.1,40.2,,,,4.92,,,,,1358.8,1370.0,1241.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
540,600B,2020-12-21 00:00:00,2021-01-18,0.28495209906859065,2588,4.2,5.1,15.0,1979.4,No,No,Yes,0.0,0.0,1500g NaHCO3 AM (spilled some),55.7,53.7,51.2,,,,4.98,,,,,2093.8,2033.1,1925.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
541,600B,2020-12-21 00:00:00,2021-01-19,0.38998395402776775,2589,4.8,4.6,15.0,1785.6,No,No,Yes,0.0,318000.0,1000g NaHCO3 PM,50.2,50.3,48.4,,,,4.98,303.1,15.1,194000.0,9661.0,1746.9,1820.0,1751.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
542,600B,2020-12-21 00:00:00,2021-01-20,0.35276673102378836,2590,5.1,5.4,14.5,1069.7,No,No,Yes,0.0,0.0,500g NaHCO3 AM,39.6,38.4,37.4,,,,4.98,,-35.7,-458200.0,-22818.0,1088.8,1073.8,1065.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
543,600B,2020-12-22 00:00:00,2021-01-21,0.31647232745409,2591,4.9,5.4,14.5,,No,No,Yes,0.0,0.0,700g NaHCO3 AM,,,,,,,4.98,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
544,600B,2020-12-23 00:00:00,2021-01-22,0.22814058621740343,2592,4.8,5.4,14.5,1110.9,No,No,Yes,0.0,0.0,900g NaHCO3 AM,41.9,39.0,38.0,,,,4.98,,,,,1230.6,1116.9,1105.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
545,600B,2020-12-28 00:00:00,2021-01-22,0.2619728626596451,2592,4.8,5.4,14.5,1110.9,No,No,Yes,0.0,0.0,900g NaHCO3 AM,41.9,39.0,38.0,,,,4.98,,,,,1230.6,1116.9,1105.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
546,600B,2020-12-28 00:00:00,2021-01-22,0.2619728626596451,2592,4.8,5.4,14.5,1110.9,No,No,Yes,0.0,0.0,900g NaHCO3 AM,41.9,39.0,38.0,,,,4.98,,,,,1230.6,1116.9,1105.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
547,600B,2020-12-28 00:00:00,2021-01-25,0.17763725921784126,2593,4.6,5.5,14.5,1261.6,,,,,,1200g NaHCO3 AM,43.5,41.5,40.4,,,,5.07,,,,,1330.6,1271.3,1251.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
548,600B,2020-12-28 00:00:00,2021-01-26,0.1715936179817134,2594,5.0,5.2,14.0,,,,,,,500g NaHCO3 AM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
549,600B,2020-12-28 00:00:00,2021-01-27,0.1851371766257286,2595,4.6,5.5,14.5,1260.6,,,,,,,40.8,42.1,37.9,,,,5.07,,,,,1162.5,1306.9,1214.4,22.2,21.2,18.5,,,,640.0,,640.0,,,
550,600B,2020-12-29 00:00:00,2021-01-28,0.15848137666416162,2596,5.0,5.3,14.0,,,,,,,500g NaHCO3 AM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
551,600B,2020-12-30 00:00:00,2021-01-29,0.19084874101638788,2597,5.1,5.3,14.0,1435.6,,,,,,500g NaHCO3 AM,47.0,44.9,42.6,,,,5.07,,,,,1551.3,1483.1,1388.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
552,600B,2021-01-04 00:00:00,2021-01-29,0.18996377834358222,2597,5.1,5.3,14.0,1435.6,,,,,,500g NaHCO3 AM,47.0,44.9,42.6,,,,5.07,,,,,1551.3,1483.1,1388.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
553,600B,2021-01-04 00:00:00,2021-01-29,0.18996377834358222,2597,5.1,5.3,14.0,1435.6,,,,,,500g NaHCO3 AM,47.0,44.9,42.6,,,,5.07,,,,,1551.3,1483.1,1388.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
554,600B,2021-01-04 00:00:00,2021-02-01,0.9971914550374239,2598,4.9,5.3,14.0,3730.1,,,,,102000.0,700g NaHCO3 AM original MD was 1238.8 before greenhouse walkthrough,41.5,41.4,39.8,,,,5.07,,,,,1205.0,1263.1,1214.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
555,600B,2021-01-04 00:00:00,2021-02-02,1.353581879601273,2599,4.9,5.1,14.0,,,,,,803000.0,700g NaHCO3 AM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
556,600B,2021-01-04 00:00:00,2021-02-03,1.309133235307455,2600,4.5,5.5,14.0,,,,,,,1400g NaHCO3 AM 3 seive MD: 1533.8,50.7,46.1,44.5,,,,5.07,,,,,1779.4,1560.0,1507.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
557,600B,2021-01-05 00:00:00,2021-02-04,1.3225278992360827,2601,4.9,5.1,14.0,,,,,,,700g NaHCO3 AM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
558,600B,2021-01-06 00:00:00,2021-02-05,1.3227572949689623,2602,4.4,5.5,14.0,,,,,,,1500g NaHCO3 AM 3 seive MD: 1497.8,49.3,46.5,42.9,,,,5.07,,,,,1692.5,1584.4,1411.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
559,600B,2021-01-07 00:00:00,2021-02-05,1.2710540016982064,2602,4.4,5.5,14.0,,,,,,,1500g NaHCO3 AM 3 seive MD: 1497.8,49.3,46.5,42.9,,,,5.07,,,,,1692.5,1584.4,1411.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
560,600B,2021-01-08 00:00:00,2021-02-05,1.3159941685604195,2602,4.4,5.5,14.0,,,,,,,1500g NaHCO3 AM 3 seive MD: 1497.8,49.3,46.5,42.9,,,,5.07,,,,,1692.5,1584.4,1411.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
561,600B,2021-01-11 00:00:00,2021-02-08,1.0175459594986693,2784,4.5,5.2,14.0,2761.1,,,,,,,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
562,600B,2021-01-11 00:00:00,2021-02-09,0.9829672128451279,2785,4.5,5.5,14.0,,,,,,,1400g NaHCO3 AM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
563,600B,2021-01-11 00:00:00,2021-02-10,0.9496624955461024,2803,4.8,5.5,13.5,,,,,,,900g NaHCO3 AM,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
564,600B,2021-01-12 00:00:00,2021-02-11,0.8981359105771778,2834,4.9,5.2,13.5,,,,,,,700g NaHCO3 AM,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
565,600B,2021-01-13 00:00:00,2021-02-12,0.9623135358190534,2835,4.6,6.2,13.5,,Yes,,,,222000.0,1200g NaHCO3 AM 1.0cm water. 222 kg harvest for barrel draining test.,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
566,600B,2021-01-14 00:00:00,2021-02-12,1.0370868119455205,2835,4.6,6.2,13.5,,Yes,,,,222000.0,1200g NaHCO3 AM 1.0cm water. 222 kg harvest for barrel draining test.,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
567,600B,2021-01-15 00:00:00,2021-02-12,1.0751400859172855,2835,4.6,6.2,13.5,,Yes,,,,222000.0,1200g NaHCO3 AM 1.0cm water. 222 kg harvest for barrel draining test.,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
568,600B,2021-01-18 00:00:00,2021-02-15,1.1281187556490304,2896,6.1,6.2,14.5,2845.5,,,,,,,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,7.4,20.0,7.16,640.0,,640.0,,,
569,600B,2021-01-18 00:00:00,2021-02-16,1.0884722718977107,2897,6.1,6.1,14.0,,,,,,,,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
570,600B,2021-01-18 00:00:00,2021-02-17,1.0515315241434573,2898,5.5,5.2,14.0,,,,,,,,,,,,,,4.95,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
571,600B,2021-01-19 00:00:00,2021-02-18,1.134472304085374,2899,4.7,5.4,14.0,,,,,,,1000g NaHCO3 AM,,,,,,,4.55,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
572,600B,2021-01-20 00:00:00,2021-02-19,1.0339212311800718,2922,4.9,4.9,14.0,,,,,,,700g NaHCO3 AM 1000g NaHCO3 PM,,,,,,,4.55,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
573,600B,2021-01-21 00:00:00,2021-02-19,1.049914219775652,2922,4.9,4.9,14.0,,,,,,,700g NaHCO3 AM 1000g NaHCO3 PM,,,,,,,4.55,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
574,600B,2021-01-22 00:00:00,2021-02-19,1.0874299950561355,2922,4.9,4.9,14.0,,,,,,,700g NaHCO3 AM 1000g NaHCO3 PM,,,,,,,4.55,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
575,600B,2021-01-25 00:00:00,2021-02-22,1.030450976265115,2953,4.1,5.5,14.0,2789.1,,,,,,1500g NaHCO3 AM,,,,,,,4.55,,,,,,,,22.2,21.2,20.3,2.2,27.0,6.45,640.0,,640.0,,,
576,600B,2021-01-25 00:00:00,2021-02-23,1.1430290746586076,2954,4.7,5.3,13.8,,,,,,316800.0,1000g NaHCO3 AM,,,,,,,4.55,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
577,600B,2021-01-25 00:00:00,2021-02-24,1.1037353056788444,2987,4.4,5.3,14.0,,,,,,,1500g NaHCO3 AM,,,,,,,4.82,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
578,600B,2021-01-26 00:00:00,2021-02-25,0.858083088853955,2988,4.5,5.2,13.8,,,,,,,1400g NaHCO3 AM,,,,,,,4.82,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
579,600B,2021-01-27 00:00:00,2021-02-26,0.8561898795783519,3035,4.2,5.3,13.8,,,,,,,1500g NaHCO3 AM,,,,,,,4.82,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
580,600C,2020-12-01 00:00:00,2020-12-30,0.28454855656459416,2642,5.3,5.1,14.5,1295.6,No,No,No,0.0,0.0,,45.5,42.4,40.5,,,,5.14,,,,,1452.5,1328.8,1262.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
581,600C,2020-12-02 00:00:00,2020-12-30,0.2878840936857462,2642,5.3,5.1,14.5,1295.6,No,No,No,0.0,0.0,,45.5,42.4,40.5,,,,5.14,,,,,1452.5,1328.8,1262.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
582,600C,2020-12-03 00:00:00,2020-12-30,0.3010277071817716,2642,5.3,5.1,14.5,1295.6,No,No,No,0.0,0.0,,45.5,42.4,40.5,,,,5.14,,,,,1452.5,1328.8,1262.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
583,600C,2020-12-04 00:00:00,2020-12-30,0.29620400858182183,2642,5.3,5.1,14.5,1295.6,No,No,No,0.0,0.0,,45.5,42.4,40.5,,,,5.14,,,,,1452.5,1328.8,1262.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
584,600C,2020-12-07 00:00:00,2021-01-04,0.17483578509782038,2643,5.6,5.6,14.0,1281.3,No,No,No,85200.0,0.0,,43.8,41.9,40.6,,,,5.78,,,,,1346.9,1295.6,1266.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
585,600C,2020-12-07 00:00:00,2021-01-05,0.17056742715893117,2644,5.6,5.7,14.0,,No,No,No,0.0,0.0,,,,,,,,5.78,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
586,600C,2020-12-07 00:00:00,2021-01-06,0.17080137661814684,2645,5.7,5.6,14.0,1243.1,No,No,No,0.0,0.0,,43.7,41.5,39.8,,,,5.78,,,,,1341.9,1268.8,1217.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
587,600C,2020-12-08 00:00:00,2021-01-07,0.1536505927484035,2646,5.7,5.7,14.0,,No,No,No,0.0,0.0,,,,,,,,5.78,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
588,600C,2020-12-09 00:00:00,2021-01-08,0.09711281439471248,2647,5.8,5.7,14.0,985.0,No,No,No,0.0,0.0,,38.9,36.0,37.0,,,,5.78,,,,,1043.8,928.8,1041.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
589,600C,2020-12-10 00:00:00,2021-01-08,0.10747456116224152,2647,5.8,5.7,14.0,985.0,No,No,No,0.0,0.0,,38.9,36.0,37.0,,,,5.78,,,,,1043.8,928.8,1041.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
590,600C,2020-12-11 00:00:00,2021-01-08,0.12189556655287737,2647,5.8,5.7,14.0,985.0,No,No,No,0.0,0.0,,38.9,36.0,37.0,,,,5.78,,,,,1043.8,928.8,1041.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
591,600C,2020-12-14 00:00:00,2021-01-11,0.09239030178512843,2648,5.8,5.8,14.0,961.9,No,No,Yes,0.0,0.0,,37.2,35.8,36.5,,,,5.47,,,,,936.9,913.1,1010.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
592,600C,2020-12-14 00:00:00,2021-01-12,0.08937077637088708,2649,5.9,5.9,14.0,,Yes,No,No,0.0,0.0,700g NaHCO3 PM accident,,,,,,,5.47,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
593,600C,2020-12-14 00:00:00,2021-01-13,-0.024992484466075868,2650,6.7,6.2,13.5,859.7,No,No,No,142200.0,0.0,1.5 cm water added,39.4,35.3,33.7,,,,5.47,,,,,1075.0,884.4,835.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
594,600C,2020-12-15 00:00:00,2021-01-14,-0.08783202537095545,2651,5.9,6.0,15.0,,No,No,No,0.0,0.0,,,,,,,,5.47,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
595,600C,2020-12-16 00:00:00,2021-01-15,-0.04717664354145532,2652,5.6,,,1410.9,No,No,No,0.0,0.0,Seive full of dead fronds thick water column flush out and air pumps added,50.3,47.2,39.5,,,,5.47,,,,,1755.6,1624.4,1197.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
596,600C,2020-12-17 00:00:00,2021-01-15,-0.061186384744356455,2652,5.6,,,1410.9,No,No,No,0.0,0.0,Seive full of dead fronds thick water column flush out and air pumps added,50.3,47.2,39.5,,,,5.47,,,,,1755.6,1624.4,1197.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
597,600C,2020-12-18 00:00:00,2021-01-15,-0.11628084799736743,2652,5.6,,,1410.9,No,No,No,0.0,0.0,Seive full of dead fronds thick water column flush out and air pumps added,50.3,47.2,39.5,,,,5.47,,,,,1755.6,1624.4,1197.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
598,600C,2020-12-21 00:00:00,2021-01-18,-0.19686590837538231,2653,7.1,7.0,15.5,548.4,No,No,No,30400.0,0.0,,34.4,29.4,29.6,,,,5.54,,,,,760.6,516.3,580.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
599,600C,2020-12-21 00:00:00,2021-01-19,-0.19017817860184033,2654,6.9,7.0,15.5,,No,No,No,0.0,0.0,,,,,,,,5.54,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
600,600C,2020-12-21 00:00:00,2021-01-20,-0.23302387644302835,2655,6.9,6.9,15.5,412.8,No,No,No,0.0,0.0,,30.7,28.8,25.9,,,,5.54,,,,,530.0,478.8,346.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
601,600C,2020-12-22 00:00:00,2021-01-21,-0.2551281414562464,2656,6.8,6.8,15.5,,No,No,No,0.0,0.0,,,,,,,,5.54,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
602,600C,2020-12-23 00:00:00,2021-01-22,-0.3231568290663958,2657,6.7,6.7,15.5,797.8,No,No,No,0.0,0.0,,37.5,33.7,33.4,,,,5.54,,,,,953.1,781.3,814.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
603,600C,2020-12-28 00:00:00,2021-01-22,-0.4273092501490115,2657,6.7,6.7,15.5,797.8,No,No,No,0.0,0.0,,37.5,33.7,33.4,,,,5.54,,,,,953.1,781.3,814.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
604,600C,2020-12-28 00:00:00,2021-01-22,-0.4273092501490115,2657,6.7,6.7,15.5,797.8,No,No,No,0.0,0.0,,37.5,33.7,33.4,,,,5.54,,,,,953.1,781.3,814.4,22.2,21.2,20.3,,,,640.0,,640.0,,,
605,600C,2020-12-28 00:00:00,2021-01-25,-0.34686522970063344,2658,6.6,6.6,15.5,850.3,,,,,,,38.4,34.7,34.1,,,,5.84,,,,,1009.1,843.8,856.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
606,600C,2020-12-28 00:00:00,2021-01-26,-0.06657112732628298,2659,6.6,6.6,15.5,,,,,,500000.0,,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
607,600C,2020-12-28 00:00:00,2021-01-27,-0.07783621280729772,2660,6.5,6.5,15.5,293.1,,,,,,,29.1,26.4,22.6,,,,5.84,,,,,430.0,328.1,258.1,22.2,21.2,18.5,,,,640.0,,640.0,,,
608,600C,2020-12-29 00:00:00,2021-01-28,0.07422308446073536,2661,6.5,6.5,15.0,,,,,,300000.0,,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
609,600C,2020-12-30 00:00:00,2021-01-29,0.06846878317558772,2662,6.2,6.2,15.0,742.8,,,,,,,38.1,34.1,31.2,,,,5.84,,,,,991.3,810.0,675.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
610,600C,2021-01-04 00:00:00,2021-01-29,0.12469525562567714,2662,6.2,6.2,15.0,742.8,,,,,,,38.1,34.1,31.2,,,,5.84,,,,,991.3,810.0,675.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
611,600C,2021-01-04 00:00:00,2021-01-29,0.12469525562567714,2662,6.2,6.2,15.0,742.8,,,,,,,38.1,34.1,31.2,,,,5.84,,,,,991.3,810.0,675.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
612,600C,2021-01-04 00:00:00,2021-02-01,0.46682475849841326,2663,5.2,5.2,15.0,1604.2,,,,,,Original MD was 1025 before GH walkthrough,40.0,37.9,36.4,,,,5.84,,,,,1110.6,1043.8,1006.3,22.2,21.2,20.3,,,,640.0,,640.0,,,
613,600C,2021-01-04 00:00:00,2021-02-02,0.44464226672320534,2664,5.1,5.4,15.0,,,,,12200.0,,500g NaHCO3 AM,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
614,600C,2021-01-04 00:00:00,2021-02-03,0.40852975183331974,2665,5.1,5.4,15.0,,,,,41000.0,,500g NaHCO3 AM 3 seive MD : 874.1,38.0,35.0,34.5,,,,5.84,,,,,985.0,865.6,882.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
615,600C,2021-01-05 00:00:00,2021-02-04,0.4904264239935875,2666,5.0,5.4,15.0,,,,,,,500g NaHCO3 AM,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
616,600C,2021-01-06 00:00:00,2021-02-05,0.49065147653031355,2667,5.2,5.1,15.0,,,,,,,3 seive MD: 746.9,36.4,33.0,32.4,,,,5.84,,,,,883.1,738.1,755.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
617,600C,2021-01-07 00:00:00,2021-02-05,0.5522653072122868,2667,5.2,5.1,15.0,,,,,,,3 seive MD: 746.9,36.4,33.0,32.4,,,,5.84,,,,,883.1,738.1,755.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
618,600C,2021-01-08 00:00:00,2021-02-05,0.5715206419657384,2667,5.2,5.1,15.0,,,,,,,3 seive MD: 746.9,36.4,33.0,32.4,,,,5.84,,,,,883.1,738.1,755.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
619,600C,2021-01-11 00:00:00,2021-02-08,0.6100176133351667,2786,5.4,5.2,14.5,1850.8,,,,,,,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
620,600C,2021-01-11 00:00:00,2021-02-09,0.5897343240740381,2787,4.8,5.4,14.5,,,,,,,900g NaHCO3 AM,,,,,,,5.84,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
621,600C,2021-01-11 00:00:00,2021-02-10,0.5693456144524812,2804,5.0,5.3,15.0,,,,,,,500g NaHCO3 AM,,,,,,,5.52,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
622,600C,2021-01-12 00:00:00,2021-02-11,0.6165586164149046,2836,4.9,6.1,15.0,,,,,,,700g NaHCO3 AM,,,,,,,5.52,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
623,600C,2021-01-13 00:00:00,2021-02-12,0.6167944830000399,2837,4.8,5.6,15.0,,,,,,,900g NaHCO3 AM,,,,,,,5.52,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
624,600C,2021-01-14 00:00:00,2021-02-12,0.7703451913451326,2837,4.8,5.6,15.0,,,,,,,900g NaHCO3 AM,,,,,,,5.52,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
625,600C,2021-01-15 00:00:00,2021-02-12,0.7993556497470821,2837,4.8,5.6,15.0,,,,,,,900g NaHCO3 AM,,,,,,,5.52,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
626,600C,2021-01-18 00:00:00,2021-02-15,0.9070005958470276,2900,5.2,4.9,14.5,1938.9,,,,,,700g NaHCO3 PM,,,,,,,5.52,,,,,,,,22.2,21.2,20.3,7.5,20.0,7.25,640.0,,640.0,,,
627,600C,2021-01-18 00:00:00,2021-02-16,0.9786579709160328,2901,5.3,5.1,14.5,,,,,,188600.0,,,,,,,,5.52,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
628,600C,2021-01-18 00:00:00,2021-02-17,0.9447434554406403,2902,4.6,5.5,14.0,,,,,,,1200g NaHCO3 AM,,,,,,,5.52,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
629,600C,2021-01-19 00:00:00,2021-02-18,0.9241221343261004,2903,5.1,5.1,13.8,,,,,,,500g NaHCO3 AM,,,,,,,5.19,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
630,600C,2021-01-20 00:00:00,2021-02-19,0.9216446088287831,2923,4.8,5.3,13.5,,,,,,,900g NaHCO3 AM,,,,,,,5.19,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
631,600C,2021-01-21 00:00:00,2021-02-19,0.9683839199923236,2923,4.8,5.3,13.5,,,,,,,900g NaHCO3 AM,,,,,,,5.19,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
632,600C,2021-01-22 00:00:00,2021-02-19,1.0040340455998267,2923,4.8,5.3,13.5,,,,,,,900g NaHCO3 AM,,,,,,,5.19,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
633,600C,2021-01-25 00:00:00,2021-02-22,1.041344624593556,2955,4.6,5.7,13.5,2031.3,,,,,,1200g NaHCO3 AM,,,,,,,5.19,,,,,,,,22.2,21.2,20.3,1.1,27.0,6.54,640.0,,640.0,,,
634,600C,2021-01-25 00:00:00,2021-02-23,1.0016729530787059,2956,5.2,4.9,13.0,,Yes,,,,,,,,,,,,5.19,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
635,600C,2021-01-25 00:00:00,2021-02-24,0.964663513607502,2989,5.8,5.6,14.5,,,,,,,,,,,,,,5.15,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
636,600C,2021-01-26 00:00:00,2021-02-25,0.8753204461047647,2990,4.9,5.3,14.5,,,,,,,700g NaHCO3 AM,,,,,,,5.15,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
637,600C,2021-01-27 00:00:00,2021-02-26,0.6102981029214859,3038,4.7,5.5,14.0,,,,,,,1000g NaHCO3 AM,,,,,,,5.15,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
